-------------------------last log tuples start--------------------------------
Time [clock=7, time=2015-05-28 12:35:20.783]
org notification: Time [clock=32, time=2015-05-28 12:35:23.872]
org notification: Time [clock=32, time=2015-05-28 12:35:23.872]
org notification: Time [clock=32, time=2015-05-28 12:35:23.872]
org notification: Time [clock=32, time=2015-05-28 12:35:23.872]
org notification: Time [clock=32, time=2015-05-28 12:35:23.872]
org notification: Time [clock=32, time=2015-05-28 12:35:23.872]
org notification: Time [clock=32, time=2015-05-28 12:35:23.872]
org notification: Time [clock=32, time=2015-05-28 12:35:23.872]
org notification: Time [clock=32, time=2015-05-28 12:35:23.872]
org notification: Time [clock=32, time=2015-05-28 12:35:23.872]
Time [clock=44, time=2015-05-28 12:35:12.187]
org notification: Time [clock=44, time=2015-05-28 12:35:12.187]
org notification: Time [clock=44, time=2015-05-28 12:35:12.187]
org notification: Time [clock=44, time=2015-05-28 12:35:12.187]
org notification: Time [clock=44, time=2015-05-28 12:35:12.187]
org notification: Time [clock=44, time=2015-05-28 12:35:12.187]
org notification: Time [clock=44, time=2015-05-28 12:35:12.187]
org notification: Time [clock=44, time=2015-05-28 12:35:12.187]
org notification: Time [clock=44, time=2015-05-28 12:35:12.187]
org notification: Time [clock=44, time=2015-05-28 12:35:12.187]
org notification: Time [clock=44, time=2015-05-28 12:35:12.187]
org notification: Time [clock=44, time=2015-05-28 12:35:12.187]
org notification: Time [clock=44, time=2015-05-28 12:35:12.187]
Time [clock=152, time=2015-05-28 12:35:09.428]
org notification: Time [clock=152, time=2015-05-28 12:35:09.428]
org notification: Time [clock=152, time=2015-05-28 12:35:09.428]
org notification: Time [clock=152, time=2015-05-28 12:35:09.428]
org notification: Time [clock=152, time=2015-05-28 12:35:09.428]
org notification: Time [clock=152, time=2015-05-28 12:35:09.428]
org notification: Time [clock=152, time=2015-05-28 12:35:09.428]
org notification: Time [clock=152, time=2015-05-28 12:35:09.428]
org notification: Time [clock=152, time=2015-05-28 12:35:09.428]
org notification: Time [clock=152, time=2015-05-28 12:35:09.428]
org notification: Time [clock=152, time=2015-05-28 12:35:09.428]
org notification: Time [clock=152, time=2015-05-28 12:35:09.428]
org notification: Time [clock=152, time=2015-05-28 12:35:09.428]
Time [clock=8, time=2015-05-28 12:35:30.786]
org notification: Time [clock=8, time=2015-05-28 12:35:30.786]
org notification: Time [clock=8, time=2015-05-28 12:35:30.786]
org notification: Time [clock=8, time=2015-05-28 12:35:30.786]
org notification: Time [clock=8, time=2015-05-28 12:35:30.786]
org notification: Time [clock=8, time=2015-05-28 12:35:30.786]
org notification: Time [clock=8, time=2015-05-28 12:35:30.786]
org notification: Time [clock=8, time=2015-05-28 12:35:30.786]
org notification: Time [clock=8, time=2015-05-28 12:35:30.786]
org notification: Time [clock=8, time=2015-05-28 12:35:30.786]
org notification: Time [clock=8, time=2015-05-28 12:35:30.786]
org notification: Time [clock=8, time=2015-05-28 12:35:30.786]
org notification: Time [clock=8, time=2015-05-28 12:35:30.786]
Time [clock=140, time=2015-05-28 12:34:52.88]
org notification: Time [clock=140, time=2015-05-28 12:34:52.88]
org notification: Time [clock=140, time=2015-05-28 12:34:52.88]
org notification: Time [clock=140, time=2015-05-28 12:34:52.88]
org notification: Time [clock=140, time=2015-05-28 12:34:52.88]
org notification: Time [clock=140, time=2015-05-28 12:34:52.88]
org notification: Time [clock=140, time=2015-05-28 12:34:52.88]
org notification: Time [clock=140, time=2015-05-28 12:34:52.88]
org notification: Time [clock=140, time=2015-05-28 12:34:52.88]
org notification: Time [clock=140, time=2015-05-28 12:34:52.88]
org notification: Time [clock=140, time=2015-05-28 12:34:52.88]
org notification: Time [clock=140, time=2015-05-28 12:34:52.88]
org notification: Time [clock=140, time=2015-05-28 12:34:52.88]
Time [clock=165, time=2015-05-28 12:35:04.705]
org notification: Time [clock=165, time=2015-05-28 12:35:04.705]
org notification: Time [clock=165, time=2015-05-28 12:35:04.705]
org notification: Time [clock=165, time=2015-05-28 12:35:04.705]
org notification: Time [clock=165, time=2015-05-28 12:35:04.705]
org notification: Time [clock=165, time=2015-05-28 12:35:04.705]
org notification: Time [clock=165, time=2015-05-28 12:35:04.705]
org notification: Time [clock=165, time=2015-05-28 12:35:04.705]
org notification: Time [clock=165, time=2015-05-28 12:35:04.705]
org notification: Time [clock=165, time=2015-05-28 12:35:04.705]
org notification: Time [clock=165, time=2015-05-28 12:35:04.705]
org notification: Time [clock=165, time=2015-05-28 12:35:04.705]
org notification: Time [clock=165, time=2015-05-28 12:35:04.705]
Time [clock=30, time=2015-05-28 12:35:03.866]
org notification: Time [clock=30, time=2015-05-28 12:35:03.866]
org notification: Time [clock=30, time=2015-05-28 12:35:03.866]
org notification: Time [clock=30, time=2015-05-28 12:35:03.866]
org notification: Time [clock=30, time=2015-05-28 12:35:03.866]
org notification: Time [clock=30, time=2015-05-28 12:35:03.866]
org notification: Time [clock=30, time=2015-05-28 12:35:03.866]
org notification: Time [clock=30, time=2015-05-28 12:35:03.866]
org notification: Time [clock=30, time=2015-05-28 12:35:03.866]
org notification: Time [clock=30, time=2015-05-28 12:35:03.866]
org notification: Time [clock=30, time=2015-05-28 12:35:03.866]
org notification: Time [clock=30, time=2015-05-28 12:35:03.866]
org notification: Time [clock=30, time=2015-05-28 12:35:03.866]
org notification: Time [clock=41, time=2015-05-28 12:34:42.179]
Time [clock=41, time=2015-05-28 12:34:42.179]
org notification: Time [clock=41, time=2015-05-28 12:34:42.179]
org notification: Time [clock=41, time=2015-05-28 12:34:42.179]
org notification: Time [clock=41, time=2015-05-28 12:34:42.179]
org notification: Time [clock=41, time=2015-05-28 12:34:42.179]
org notification: Time [clock=41, time=2015-05-28 12:34:42.179]
org notification: Time [clock=41, time=2015-05-28 12:34:42.179]
org notification: Time [clock=41, time=2015-05-28 12:34:42.179]
org notification: Time [clock=41, time=2015-05-28 12:34:42.179]
org notification: Time [clock=41, time=2015-05-28 12:34:42.179]
org notification: Time [clock=41, time=2015-05-28 12:34:42.179]
org notification: Time [clock=41, time=2015-05-28 12:34:42.179]
org notification: Time [clock=141, time=2015-05-28 12:35:20.691]
Time [clock=141, time=2015-05-28 12:35:20.691]
org notification: Time [clock=141, time=2015-05-28 12:35:20.691]
org notification: Time [clock=141, time=2015-05-28 12:35:20.691]
org notification: Time [clock=141, time=2015-05-28 12:35:20.691]
org notification: Time [clock=141, time=2015-05-28 12:35:20.691]
org notification: Time [clock=141, time=2015-05-28 12:35:20.691]
org notification: Time [clock=141, time=2015-05-28 12:35:20.691]
org notification: Time [clock=141, time=2015-05-28 12:35:20.691]
org notification: Time [clock=141, time=2015-05-28 12:35:20.691]
org notification: Time [clock=141, time=2015-05-28 12:35:20.691]
org notification: Time [clock=141, time=2015-05-28 12:35:20.691]
org notification: Time [clock=141, time=2015-05-28 12:35:20.691]
Time [clock=6, time=2015-05-28 12:35:10.78]
org notification: Time [clock=6, time=2015-05-28 12:35:10.78]
org notification: Time [clock=6, time=2015-05-28 12:35:10.78]
org notification: Time [clock=6, time=2015-05-28 12:35:10.78]
org notification: Time [clock=6, time=2015-05-28 12:35:10.78]
org notification: Time [clock=6, time=2015-05-28 12:35:10.78]
org notification: Time [clock=6, time=2015-05-28 12:35:10.78]
org notification: Time [clock=6, time=2015-05-28 12:35:10.78]
org notification: Time [clock=6, time=2015-05-28 12:35:10.78]
org notification: Time [clock=6, time=2015-05-28 12:35:10.78]
org notification: Time [clock=6, time=2015-05-28 12:35:10.78]
org notification: Time [clock=6, time=2015-05-28 12:35:10.78]
org notification: Time [clock=6, time=2015-05-28 12:35:10.78]
Time [clock=163, time=2015-05-28 12:34:44.7]
org notification: Time [clock=163, time=2015-05-28 12:34:44.7]
org notification: Time [clock=163, time=2015-05-28 12:34:44.7]
org notification: Time [clock=163, time=2015-05-28 12:34:44.7]
org notification: Time [clock=163, time=2015-05-28 12:34:44.7]
org notification: Time [clock=163, time=2015-05-28 12:34:44.7]
org notification: Time [clock=163, time=2015-05-28 12:34:44.7]
org notification: Time [clock=163, time=2015-05-28 12:34:44.7]
org notification: Time [clock=163, time=2015-05-28 12:34:44.7]
org notification: Time [clock=163, time=2015-05-28 12:34:44.7]
org notification: Time [clock=163, time=2015-05-28 12:34:44.7]
org notification: Time [clock=163, time=2015-05-28 12:34:44.7]
org notification: Time [clock=163, time=2015-05-28 12:34:44.7]
Time [clock=164, time=2015-05-28 12:34:54.703]
org notification: Time [clock=164, time=2015-05-28 12:34:54.703]
org notification: Time [clock=164, time=2015-05-28 12:34:54.703]
org notification: Time [clock=164, time=2015-05-28 12:34:54.703]
org notification: Time [clock=164, time=2015-05-28 12:34:54.703]
org notification: Time [clock=164, time=2015-05-28 12:34:54.703]
org notification: Time [clock=164, time=2015-05-28 12:34:54.703]
org notification: Time [clock=164, time=2015-05-28 12:34:54.703]
org notification: Time [clock=164, time=2015-05-28 12:34:54.703]
org notification: Time [clock=164, time=2015-05-28 12:34:54.703]
org notification: Time [clock=164, time=2015-05-28 12:34:54.703]
org notification: Time [clock=164, time=2015-05-28 12:34:54.703]
org notification: Time [clock=164, time=2015-05-28 12:34:54.703]
org notification: Time [clock=134, time=2015-05-28 12:34:47.825]
Time [clock=134, time=2015-05-28 12:34:47.825]
org notification: Time [clock=134, time=2015-05-28 12:34:47.825]
org notification: Time [clock=134, time=2015-05-28 12:34:47.825]
org notification: Time [clock=134, time=2015-05-28 12:34:47.825]
org notification: Time [clock=134, time=2015-05-28 12:34:47.825]
org notification: Time [clock=134, time=2015-05-28 12:34:47.825]
org notification: Time [clock=134, time=2015-05-28 12:34:47.825]
org notification: Time [clock=134, time=2015-05-28 12:34:47.825]
org notification: Time [clock=134, time=2015-05-28 12:34:47.825]
org notification: Time [clock=134, time=2015-05-28 12:34:47.825]
org notification: Time [clock=134, time=2015-05-28 12:34:47.825]
org notification: Time [clock=134, time=2015-05-28 12:34:47.825]
Time [clock=132, time=2015-05-28 12:34:48.564]
org notification: Time [clock=132, time=2015-05-28 12:34:48.564]
org notification: Time [clock=132, time=2015-05-28 12:34:48.564]
org notification: Time [clock=132, time=2015-05-28 12:34:48.564]
org notification: Time [clock=132, time=2015-05-28 12:34:48.564]
org notification: Time [clock=132, time=2015-05-28 12:34:48.564]
org notification: Time [clock=132, time=2015-05-28 12:34:48.564]
org notification: Time [clock=132, time=2015-05-28 12:34:48.564]
org notification: Time [clock=132, time=2015-05-28 12:34:48.564]
org notification: Time [clock=132, time=2015-05-28 12:34:48.564]
org notification: Time [clock=132, time=2015-05-28 12:34:48.564]
org notification: Time [clock=132, time=2015-05-28 12:34:48.564]
org notification: Time [clock=132, time=2015-05-28 12:34:48.564]
Time [clock=150, time=2015-05-28 12:34:49.424]
org notification: Time [clock=150, time=2015-05-28 12:34:49.424]
org notification: Time [clock=150, time=2015-05-28 12:34:49.424]
org notification: Time [clock=150, time=2015-05-28 12:34:49.424]
org notification: Time [clock=150, time=2015-05-28 12:34:49.424]
org notification: Time [clock=150, time=2015-05-28 12:34:49.424]
org notification: Time [clock=150, time=2015-05-28 12:34:49.424]
org notification: Time [clock=150, time=2015-05-28 12:34:49.424]
org notification: Time [clock=150, time=2015-05-28 12:34:49.424]
org notification: Time [clock=150, time=2015-05-28 12:34:49.424]
org notification: Time [clock=150, time=2015-05-28 12:34:49.424]
org notification: Time [clock=150, time=2015-05-28 12:34:49.424]
org notification: Time [clock=150, time=2015-05-28 12:34:49.424]
Time [clock=4, time=2015-05-28 12:35:09.418]
org notification: Time [clock=4, time=2015-05-28 12:35:09.418]
org notification: Time [clock=4, time=2015-05-28 12:35:09.418]
org notification: Time [clock=4, time=2015-05-28 12:35:09.418]
org notification: Time [clock=4, time=2015-05-28 12:35:09.418]
org notification: Time [clock=4, time=2015-05-28 12:35:09.418]
org notification: Time [clock=4, time=2015-05-28 12:35:09.418]
org notification: Time [clock=4, time=2015-05-28 12:35:09.418]
org notification: Time [clock=4, time=2015-05-28 12:35:09.418]
org notification: Time [clock=4, time=2015-05-28 12:35:09.418]
org notification: Time [clock=4, time=2015-05-28 12:35:09.418]
org notification: Time [clock=4, time=2015-05-28 12:35:09.418]
org notification: Time [clock=4, time=2015-05-28 12:35:09.418]
Time [clock=110, time=2015-05-28 12:34:48.932]
org notification: Time [clock=110, time=2015-05-28 12:34:48.932]
org notification: Time [clock=110, time=2015-05-28 12:34:48.932]
org notification: Time [clock=110, time=2015-05-28 12:34:48.932]
org notification: Time [clock=110, time=2015-05-28 12:34:48.932]
org notification: Time [clock=110, time=2015-05-28 12:34:48.932]
org notification: Time [clock=46, time=2015-05-28 12:35:32.192]
org notification: Time [clock=46, time=2015-05-28 12:35:32.192]
org notification: Time [clock=110, time=2015-05-28 12:34:48.932]
org notification: Time [clock=46, time=2015-05-28 12:35:32.192]
org notification: Time [clock=46, time=2015-05-28 12:35:32.192]
org notification: Time [clock=110, time=2015-05-28 12:34:48.932]
org notification: Time [clock=110, time=2015-05-28 12:34:48.932]
org notification: Time [clock=110, time=2015-05-28 12:34:48.932]
org notification: Time [clock=110, time=2015-05-28 12:34:48.932]
org notification: Time [clock=110, time=2015-05-28 12:34:48.932]
org notification: Time [clock=46, time=2015-05-28 12:35:32.192]
Time [clock=131, time=2015-05-28 12:35:25.589]
org notification: Time [clock=46, time=2015-05-28 12:35:32.192]
org notification: Time [clock=46, time=2015-05-28 12:35:32.192]
org notification: Time [clock=131, time=2015-05-28 12:35:25.589]
Time [clock=2, time=2015-05-28 12:34:49.413]
org notification: Time [clock=2, time=2015-05-28 12:34:49.413]
org notification: Time [clock=131, time=2015-05-28 12:35:25.589]
org notification: Time [clock=46, time=2015-05-28 12:35:32.192]
org notification: Time [clock=131, time=2015-05-28 12:35:25.589]
org notification: Time [clock=46, time=2015-05-28 12:35:32.192]
org notification: Time [clock=131, time=2015-05-28 12:35:25.589]
org notification: Time [clock=131, time=2015-05-28 12:35:25.589]
org notification: Time [clock=2, time=2015-05-28 12:34:49.413]
org notification: Time [clock=131, time=2015-05-28 12:35:25.589]
org notification: Time [clock=131, time=2015-05-28 12:35:25.589]
org notification: Time [clock=46, time=2015-05-28 12:35:32.192]
org notification: Time [clock=131, time=2015-05-28 12:35:25.589]
org notification: Time [clock=2, time=2015-05-28 12:34:49.413]
org notification: Time [clock=2, time=2015-05-28 12:34:49.413]
org notification: Time [clock=131, time=2015-05-28 12:35:25.589]
org notification: Time [clock=46, time=2015-05-28 12:35:32.192]
Time [clock=42, time=2015-05-28 12:34:52.182]
org notification: Time [clock=2, time=2015-05-28 12:34:49.413]
org notification: Time [clock=2, time=2015-05-28 12:34:49.413]
org notification: Time [clock=131, time=2015-05-28 12:35:25.589]
org notification: Time [clock=2, time=2015-05-28 12:34:49.413]
org notification: Time [clock=2, time=2015-05-28 12:34:49.413]
org notification: Time [clock=42, time=2015-05-28 12:34:52.182]
org notification: Time [clock=42, time=2015-05-28 12:34:52.182]
org notification: Time [clock=42, time=2015-05-28 12:34:52.182]
org notification: Time [clock=42, time=2015-05-28 12:34:52.182]
Time [clock=114, time=2015-05-28 12:35:28.943]
org notification: Time [clock=114, time=2015-05-28 12:35:28.943]
org notification: Time [clock=114, time=2015-05-28 12:35:28.943]
org notification: Time [clock=114, time=2015-05-28 12:35:28.943]
org notification: Time [clock=2, time=2015-05-28 12:34:49.413]
org notification: Time [clock=42, time=2015-05-28 12:34:52.182]
org notification: Time [clock=42, time=2015-05-28 12:34:52.182]
org notification: Time [clock=114, time=2015-05-28 12:35:28.943]
org notification: Time [clock=42, time=2015-05-28 12:34:52.182]
org notification: Time [clock=2, time=2015-05-28 12:34:49.413]
org notification: Time [clock=114, time=2015-05-28 12:35:28.943]
org notification: Time [clock=42, time=2015-05-28 12:34:52.182]
org notification: Time [clock=42, time=2015-05-28 12:34:52.182]
org notification: Time [clock=114, time=2015-05-28 12:35:28.943]
org notification: Time [clock=131, time=2015-05-28 12:35:25.589]
org notification: Time [clock=42, time=2015-05-28 12:34:52.182]
org notification: Time [clock=114, time=2015-05-28 12:35:28.943]
org notification: Time [clock=114, time=2015-05-28 12:35:28.943]
