-------------------------last log tuples start--------------------------------
Time [clock=11, time=2015-05-26 11:04:58.609]
org notification: Time [clock=13, time=2015-05-26 11:05:18.612]
org notification: Time [clock=13, time=2015-05-26 11:05:18.612]
org notification: Time [clock=13, time=2015-05-26 11:05:18.612]
org notification: Time [clock=13, time=2015-05-26 11:05:18.612]
org notification: Time [clock=13, time=2015-05-26 11:05:18.612]
org notification: Time [clock=13, time=2015-05-26 11:05:18.612]
Time [clock=2, time=2015-05-26 11:05:12.671]
org notification: Time [clock=2, time=2015-05-26 11:05:12.671]
org notification: Time [clock=2, time=2015-05-26 11:05:12.671]
org notification: Time [clock=2, time=2015-05-26 11:05:12.671]
org notification: Time [clock=2, time=2015-05-26 11:05:12.671]
org notification: Time [clock=2, time=2015-05-26 11:05:12.671]
org notification: Time [clock=2, time=2015-05-26 11:05:12.671]
org notification: Time [clock=2, time=2015-05-26 11:05:12.671]
org notification: Time [clock=2, time=2015-05-26 11:05:12.671]
Time [clock=46, time=2015-05-26 11:04:58.752]
org notification: Time [clock=46, time=2015-05-26 11:04:58.752]
org notification: Time [clock=46, time=2015-05-26 11:04:58.752]
org notification: Time [clock=46, time=2015-05-26 11:04:58.752]
org notification: Time [clock=46, time=2015-05-26 11:04:58.752]
org notification: Time [clock=46, time=2015-05-26 11:04:58.752]
org notification: Time [clock=46, time=2015-05-26 11:04:58.752]
org notification: Time [clock=46, time=2015-05-26 11:04:58.752]
org notification: Time [clock=46, time=2015-05-26 11:04:58.752]
Time [clock=34, time=2015-05-26 11:05:04.502]
org notification: Time [clock=34, time=2015-05-26 11:05:04.502]
org notification: Time [clock=34, time=2015-05-26 11:05:04.502]
org notification: Time [clock=34, time=2015-05-26 11:05:04.502]
org notification: Time [clock=34, time=2015-05-26 11:05:04.502]
org notification: Time [clock=34, time=2015-05-26 11:05:04.502]
org notification: Time [clock=34, time=2015-05-26 11:05:04.502]
org notification: Time [clock=34, time=2015-05-26 11:05:04.502]
org notification: Time [clock=34, time=2015-05-26 11:05:04.502]
Time [clock=12, time=2015-05-26 11:05:08.611]
org notification: Time [clock=12, time=2015-05-26 11:05:08.611]
org notification: Time [clock=12, time=2015-05-26 11:05:08.611]
org notification: Time [clock=12, time=2015-05-26 11:05:08.611]
org notification: Time [clock=12, time=2015-05-26 11:05:08.611]
org notification: Time [clock=12, time=2015-05-26 11:05:08.611]
org notification: Time [clock=12, time=2015-05-26 11:05:08.611]
org notification: Time [clock=12, time=2015-05-26 11:05:08.611]
org notification: Time [clock=12, time=2015-05-26 11:05:08.611]
Time [clock=1, time=2015-05-26 11:05:02.668]
org notification: Time [clock=1, time=2015-05-26 11:05:02.668]
org notification: Time [clock=1, time=2015-05-26 11:05:02.668]
org notification: Time [clock=1, time=2015-05-26 11:05:02.668]
org notification: Time [clock=1, time=2015-05-26 11:05:02.668]
org notification: Time [clock=1, time=2015-05-26 11:05:02.668]
org notification: Time [clock=1, time=2015-05-26 11:05:02.668]
org notification: Time [clock=1, time=2015-05-26 11:05:02.668]
org notification: Time [clock=1, time=2015-05-26 11:05:02.668]
Time [clock=44, time=2015-05-26 11:05:09.041]
org notification: Time [clock=44, time=2015-05-26 11:05:09.041]
org notification: Time [clock=44, time=2015-05-26 11:05:09.041]
org notification: Time [clock=44, time=2015-05-26 11:05:09.041]
org notification: Time [clock=44, time=2015-05-26 11:05:09.041]
org notification: Time [clock=44, time=2015-05-26 11:05:09.041]
org notification: Time [clock=44, time=2015-05-26 11:05:09.041]
org notification: Time [clock=44, time=2015-05-26 11:05:09.041]
org notification: Time [clock=44, time=2015-05-26 11:05:09.041]
-------------------------last log tuples end----------------------------------
org notification: Time [clock=15, time=2015-05-26 11:05:38.617]
org notification: Time [clock=15, time=2015-05-26 11:05:38.617]
org notification: Time [clock=15, time=2015-05-26 11:05:38.617]
org notification: Time [clock=15, time=2015-05-26 11:05:38.617]
org notification: Time [clock=15, time=2015-05-26 11:05:38.617]
org notification: Time [clock=15, time=2015-05-26 11:05:38.617]
org notification: Time [clock=15, time=2015-05-26 11:05:38.617]
org notification: Time [clock=15, time=2015-05-26 11:05:38.617]
org notification: Time [clock=15, time=2015-05-26 11:05:38.617]
org notification: Time [clock=50, time=2015-05-26 11:05:38.765]
org notification: Time [clock=50, time=2015-05-26 11:05:38.765]
org notification: Time [clock=50, time=2015-05-26 11:05:38.765]
org notification: Time [clock=50, time=2015-05-26 11:05:38.765]
org notification: Time [clock=50, time=2015-05-26 11:05:38.765]
org notification: Time [clock=50, time=2015-05-26 11:05:38.765]
org notification: Time [clock=50, time=2015-05-26 11:05:38.765]
org notification: Time [clock=50, time=2015-05-26 11:05:38.765]
org notification: Time [clock=50, time=2015-05-26 11:05:38.765]
org notification: Time [clock=47, time=2015-05-26 11:05:39.049]
org notification: Time [clock=47, time=2015-05-26 11:05:39.049]
org notification: Time [clock=47, time=2015-05-26 11:05:39.049]
org notification: Time [clock=47, time=2015-05-26 11:05:39.049]
org notification: Time [clock=47, time=2015-05-26 11:05:39.049]
org notification: Time [clock=47, time=2015-05-26 11:05:39.049]
org notification: Time [clock=47, time=2015-05-26 11:05:39.049]
org notification: Time [clock=47, time=2015-05-26 11:05:39.049]
org notification: Time [clock=47, time=2015-05-26 11:05:39.049]
org notification: Time [clock=30, time=2015-05-26 11:05:39.224]
org notification: Time [clock=30, time=2015-05-26 11:05:39.224]
org notification: Time [clock=30, time=2015-05-26 11:05:39.224]
org notification: Time [clock=30, time=2015-05-26 11:05:39.224]
org notification: Time [clock=30, time=2015-05-26 11:05:39.224]
org notification: Time [clock=30, time=2015-05-26 11:05:39.224]
org notification: Time [clock=30, time=2015-05-26 11:05:39.224]
org notification: Time [clock=30, time=2015-05-26 11:05:39.224]
org notification: Time [clock=30, time=2015-05-26 11:05:39.224]
org notification: Time [clock=18, time=2015-05-26 11:05:42.001]
org notification: Time [clock=18, time=2015-05-26 11:05:42.001]
org notification: Time [clock=18, time=2015-05-26 11:05:42.001]
org notification: Time [clock=18, time=2015-05-26 11:05:42.001]
org notification: Time [clock=18, time=2015-05-26 11:05:42.001]
org notification: Time [clock=18, time=2015-05-26 11:05:42.001]
org notification: Time [clock=18, time=2015-05-26 11:05:42.001]
org notification: Time [clock=18, time=2015-05-26 11:05:42.001]
org notification: Time [clock=18, time=2015-05-26 11:05:42.001]
org notification: Time [clock=5, time=2015-05-26 11:05:42.68]
org notification: Time [clock=5, time=2015-05-26 11:05:42.68]
org notification: Time [clock=5, time=2015-05-26 11:05:42.68]
org notification: Time [clock=5, time=2015-05-26 11:05:42.68]
org notification: Time [clock=5, time=2015-05-26 11:05:42.68]
org notification: Time [clock=5, time=2015-05-26 11:05:42.68]
org notification: Time [clock=5, time=2015-05-26 11:05:42.68]
org notification: Time [clock=5, time=2015-05-26 11:05:42.68]
org notification: Time [clock=5, time=2015-05-26 11:05:42.68]
org notification: Time [clock=38, time=2015-05-26 11:05:44.511]
org notification: Time [clock=38, time=2015-05-26 11:05:44.511]
org notification: Time [clock=38, time=2015-05-26 11:05:44.511]
org notification: Time [clock=38, time=2015-05-26 11:05:44.511]
org notification: Time [clock=38, time=2015-05-26 11:05:44.511]
org notification: Time [clock=38, time=2015-05-26 11:05:44.511]
org notification: Time [clock=38, time=2015-05-26 11:05:44.511]
org notification: Time [clock=38, time=2015-05-26 11:05:44.511]
org notification: Time [clock=38, time=2015-05-26 11:05:44.511]
org notification: Time [clock=24, time=2015-05-26 11:05:44.879]
org notification: Time [clock=24, time=2015-05-26 11:05:44.879]
org notification: Time [clock=24, time=2015-05-26 11:05:44.879]
org notification: Time [clock=24, time=2015-05-26 11:05:44.879]
org notification: Time [clock=24, time=2015-05-26 11:05:44.879]
org notification: Time [clock=24, time=2015-05-26 11:05:44.879]
org notification: Time [clock=24, time=2015-05-26 11:05:44.879]
org notification: Time [clock=24, time=2015-05-26 11:05:44.879]
org notification: Time [clock=24, time=2015-05-26 11:05:44.879]
org notification: Time [clock=1, time=2015-05-26 11:05:46.029]
org notification: Time [clock=1, time=2015-05-26 11:05:46.029]
org notification: Time [clock=1, time=2015-05-26 11:05:46.029]
org notification: Time [clock=1, time=2015-05-26 11:05:46.029]
org notification: Time [clock=1, time=2015-05-26 11:05:46.029]
org notification: Time [clock=1, time=2015-05-26 11:05:46.029]
org notification: Time [clock=1, time=2015-05-26 11:05:46.029]
org notification: Time [clock=1, time=2015-05-26 11:05:46.029]
org notification: Time [clock=1, time=2015-05-26 11:05:46.029]
org notification: Time [clock=16, time=2015-05-26 11:05:48.62]
org notification: Time [clock=16, time=2015-05-26 11:05:48.62]
org notification: Time [clock=16, time=2015-05-26 11:05:48.62]
org notification: Time [clock=16, time=2015-05-26 11:05:48.62]
org notification: Time [clock=16, time=2015-05-26 11:05:48.62]
org notification: Time [clock=16, time=2015-05-26 11:05:48.62]
org notification: Time [clock=16, time=2015-05-26 11:05:48.62]
org notification: Time [clock=16, time=2015-05-26 11:05:48.62]
org notification: Time [clock=16, time=2015-05-26 11:05:48.62]
org notification: Time [clock=51, time=2015-05-26 11:05:48.767]
org notification: Time [clock=51, time=2015-05-26 11:05:48.767]
org notification: Time [clock=51, time=2015-05-26 11:05:48.767]
org notification: Time [clock=51, time=2015-05-26 11:05:48.767]
org notification: Time [clock=51, time=2015-05-26 11:05:48.767]
org notification: Time [clock=51, time=2015-05-26 11:05:48.767]
org notification: Time [clock=51, time=2015-05-26 11:05:48.767]
org notification: Time [clock=51, time=2015-05-26 11:05:48.767]
org notification: Time [clock=51, time=2015-05-26 11:05:48.767]
org notification: Time [clock=48, time=2015-05-26 11:05:49.052]
org notification: Time [clock=48, time=2015-05-26 11:05:49.052]
org notification: Time [clock=48, time=2015-05-26 11:05:49.052]
org notification: Time [clock=48, time=2015-05-26 11:05:49.052]
org notification: Time [clock=48, time=2015-05-26 11:05:49.052]
org notification: Time [clock=48, time=2015-05-26 11:05:49.052]
org notification: Time [clock=48, time=2015-05-26 11:05:49.052]
org notification: Time [clock=48, time=2015-05-26 11:05:49.052]
org notification: Time [clock=48, time=2015-05-26 11:05:49.052]
org notification: Time [clock=31, time=2015-05-26 11:05:49.227]
org notification: Time [clock=31, time=2015-05-26 11:05:49.227]
org notification: Time [clock=31, time=2015-05-26 11:05:49.227]
org notification: Time [clock=31, time=2015-05-26 11:05:49.227]
org notification: Time [clock=31, time=2015-05-26 11:05:49.227]
org notification: Time [clock=31, time=2015-05-26 11:05:49.227]
org notification: Time [clock=31, time=2015-05-26 11:05:49.227]
org notification: Time [clock=31, time=2015-05-26 11:05:49.227]
org notification: Time [clock=31, time=2015-05-26 11:05:49.227]
org notification: Time [clock=19, time=2015-05-26 11:05:52.004]
org notification: Time [clock=19, time=2015-05-26 11:05:52.004]
org notification: Time [clock=19, time=2015-05-26 11:05:52.004]
org notification: Time [clock=19, time=2015-05-26 11:05:52.004]
org notification: Time [clock=19, time=2015-05-26 11:05:52.004]
org notification: Time [clock=19, time=2015-05-26 11:05:52.004]
org notification: Time [clock=19, time=2015-05-26 11:05:52.004]
org notification: Time [clock=19, time=2015-05-26 11:05:52.004]
org notification: Time [clock=19, time=2015-05-26 11:05:52.004]
org notification: Time [clock=6, time=2015-05-26 11:05:52.682]
org notification: Time [clock=6, time=2015-05-26 11:05:52.682]
org notification: Time [clock=6, time=2015-05-26 11:05:52.682]
org notification: Time [clock=6, time=2015-05-26 11:05:52.682]
org notification: Time [clock=6, time=2015-05-26 11:05:52.682]
org notification: Time [clock=6, time=2015-05-26 11:05:52.682]
org notification: Time [clock=6, time=2015-05-26 11:05:52.682]
org notification: Time [clock=6, time=2015-05-26 11:05:52.682]
org notification: Time [clock=6, time=2015-05-26 11:05:52.682]
org notification: Time [clock=39, time=2015-05-26 11:05:54.514]
org notification: Time [clock=39, time=2015-05-26 11:05:54.514]
org notification: Time [clock=39, time=2015-05-26 11:05:54.514]
org notification: Time [clock=39, time=2015-05-26 11:05:54.514]
org notification: Time [clock=39, time=2015-05-26 11:05:54.514]
org notification: Time [clock=39, time=2015-05-26 11:05:54.514]
org notification: Time [clock=39, time=2015-05-26 11:05:54.514]
org notification: Time [clock=39, time=2015-05-26 11:05:54.514]
org notification: Time [clock=39, time=2015-05-26 11:05:54.514]
org notification: Time [clock=25, time=2015-05-26 11:05:54.882]
org notification: Time [clock=25, time=2015-05-26 11:05:54.882]
org notification: Time [clock=25, time=2015-05-26 11:05:54.882]
org notification: Time [clock=25, time=2015-05-26 11:05:54.882]
org notification: Time [clock=25, time=2015-05-26 11:05:54.882]
org notification: Time [clock=25, time=2015-05-26 11:05:54.882]
org notification: Time [clock=25, time=2015-05-26 11:05:54.882]
org notification: Time [clock=25, time=2015-05-26 11:05:54.882]
org notification: Time [clock=25, time=2015-05-26 11:05:54.882]
org notification: Time [clock=2, time=2015-05-26 11:05:56.032]
org notification: Time [clock=2, time=2015-05-26 11:05:56.032]
org notification: Time [clock=2, time=2015-05-26 11:05:56.032]
org notification: Time [clock=2, time=2015-05-26 11:05:56.032]
org notification: Time [clock=2, time=2015-05-26 11:05:56.032]
org notification: Time [clock=2, time=2015-05-26 11:05:56.032]
org notification: Time [clock=2, time=2015-05-26 11:05:56.032]
org notification: Time [clock=2, time=2015-05-26 11:05:56.032]
org notification: Time [clock=2, time=2015-05-26 11:05:56.032]
