-------------------------last log tuples start--------------------------------
Time [clock=19, time=2015-05-26 11:00:58.971]
org notification: Time [clock=7, time=2015-05-26 11:01:49.164]
org notification: Time [clock=7, time=2015-05-26 11:01:49.164]
org notification: Time [clock=7, time=2015-05-26 11:01:49.164]
org notification: Time [clock=15, time=2015-05-26 11:01:54.452]
org notification: Time [clock=15, time=2015-05-26 11:01:54.452]
org notification: Time [clock=15, time=2015-05-26 11:01:54.452]
org notification: Time [clock=15, time=2015-05-26 11:01:54.452]
org notification: Time [clock=15, time=2015-05-26 11:01:54.452]
org notification: Time [clock=1, time=2015-05-26 11:01:54.819]
org notification: Time [clock=1, time=2015-05-26 11:01:54.819]
org notification: Time [clock=1, time=2015-05-26 11:01:54.819]
org notification: Time [clock=1, time=2015-05-26 11:01:54.819]
org notification: Time [clock=1, time=2015-05-26 11:01:54.819]
org notification: Time [clock=28, time=2015-05-26 11:01:58.692]
org notification: Time [clock=28, time=2015-05-26 11:01:58.692]
org notification: Time [clock=28, time=2015-05-26 11:01:58.692]
org notification: Time [clock=28, time=2015-05-26 11:01:58.692]
org notification: Time [clock=28, time=2015-05-26 11:01:58.692]
org notification: Time [clock=25, time=2015-05-26 11:01:58.986]
org notification: Time [clock=25, time=2015-05-26 11:01:58.986]
org notification: Time [clock=25, time=2015-05-26 11:01:58.986]
org notification: Time [clock=25, time=2015-05-26 11:01:58.986]
org notification: Time [clock=25, time=2015-05-26 11:01:58.986]
org notification: Time [clock=8, time=2015-05-26 11:01:59.167]
org notification: Time [clock=8, time=2015-05-26 11:01:59.167]
org notification: Time [clock=8, time=2015-05-26 11:01:59.167]
org notification: Time [clock=8, time=2015-05-26 11:01:59.167]
org notification: Time [clock=8, time=2015-05-26 11:01:59.167]
org notification: Time [clock=16, time=2015-05-26 11:02:04.455]
org notification: Time [clock=16, time=2015-05-26 11:02:04.455]
org notification: Time [clock=16, time=2015-05-26 11:02:04.455]
org notification: Time [clock=16, time=2015-05-26 11:02:04.455]
org notification: Time [clock=16, time=2015-05-26 11:02:04.455]
org notification: Time [clock=2, time=2015-05-26 11:02:04.822]
org notification: Time [clock=2, time=2015-05-26 11:02:04.822]
org notification: Time [clock=2, time=2015-05-26 11:02:04.822]
org notification: Time [clock=2, time=2015-05-26 11:02:04.822]
org notification: Time [clock=2, time=2015-05-26 11:02:04.822]
org notification: Time [clock=29, time=2015-05-26 11:02:08.695]
org notification: Time [clock=29, time=2015-05-26 11:02:08.695]
org notification: Time [clock=29, time=2015-05-26 11:02:08.695]
org notification: Time [clock=29, time=2015-05-26 11:02:08.695]
org notification: Time [clock=29, time=2015-05-26 11:02:08.695]
org notification: Time [clock=26, time=2015-05-26 11:02:08.989]
org notification: Time [clock=26, time=2015-05-26 11:02:08.989]
org notification: Time [clock=26, time=2015-05-26 11:02:08.989]
org notification: Time [clock=26, time=2015-05-26 11:02:08.989]
org notification: Time [clock=26, time=2015-05-26 11:02:08.989]
org notification: Time [clock=9, time=2015-05-26 11:02:09.169]
org notification: Time [clock=9, time=2015-05-26 11:02:09.169]
org notification: Time [clock=9, time=2015-05-26 11:02:09.169]
org notification: Time [clock=9, time=2015-05-26 11:02:09.169]
org notification: Time [clock=9, time=2015-05-26 11:02:09.169]
org notification: Time [clock=17, time=2015-05-26 11:02:14.458]
org notification: Time [clock=17, time=2015-05-26 11:02:14.458]
org notification: Time [clock=17, time=2015-05-26 11:02:14.458]
org notification: Time [clock=17, time=2015-05-26 11:02:14.458]
org notification: Time [clock=17, time=2015-05-26 11:02:14.458]
org notification: Time [clock=3, time=2015-05-26 11:02:14.825]
org notification: Time [clock=3, time=2015-05-26 11:02:14.825]
org notification: Time [clock=3, time=2015-05-26 11:02:14.825]
org notification: Time [clock=3, time=2015-05-26 11:02:14.825]
org notification: Time [clock=3, time=2015-05-26 11:02:14.825]
org notification: Time [clock=30, time=2015-05-26 11:02:18.699]
org notification: Time [clock=30, time=2015-05-26 11:02:18.699]
org notification: Time [clock=30, time=2015-05-26 11:02:18.699]
org notification: Time [clock=30, time=2015-05-26 11:02:18.699]
org notification: Time [clock=30, time=2015-05-26 11:02:18.699]
org notification: Time [clock=27, time=2015-05-26 11:02:18.992]
org notification: Time [clock=27, time=2015-05-26 11:02:18.992]
org notification: Time [clock=27, time=2015-05-26 11:02:18.992]
org notification: Time [clock=27, time=2015-05-26 11:02:18.992]
org notification: Time [clock=27, time=2015-05-26 11:02:18.992]
org notification: Time [clock=10, time=2015-05-26 11:02:19.173]
org notification: Time [clock=10, time=2015-05-26 11:02:19.173]
org notification: Time [clock=10, time=2015-05-26 11:02:19.173]
org notification: Time [clock=10, time=2015-05-26 11:02:19.173]
org notification: Time [clock=10, time=2015-05-26 11:02:19.173]
org notification: Time [clock=18, time=2015-05-26 11:02:24.461]
org notification: Time [clock=18, time=2015-05-26 11:02:24.461]
org notification: Time [clock=18, time=2015-05-26 11:02:24.461]
org notification: Time [clock=18, time=2015-05-26 11:02:24.461]
org notification: Time [clock=18, time=2015-05-26 11:02:24.461]
org notification: Time [clock=4, time=2015-05-26 11:02:24.827]
org notification: Time [clock=4, time=2015-05-26 11:02:24.827]
org notification: Time [clock=4, time=2015-05-26 11:02:24.827]
org notification: Time [clock=4, time=2015-05-26 11:02:24.827]
org notification: Time [clock=4, time=2015-05-26 11:02:24.827]
org notification: Time [clock=31, time=2015-05-26 11:02:28.702]
org notification: Time [clock=31, time=2015-05-26 11:02:28.702]
org notification: Time [clock=31, time=2015-05-26 11:02:28.702]
org notification: Time [clock=31, time=2015-05-26 11:02:28.702]
org notification: Time [clock=31, time=2015-05-26 11:02:28.702]
org notification: Time [clock=28, time=2015-05-26 11:02:28.995]
org notification: Time [clock=28, time=2015-05-26 11:02:28.995]
org notification: Time [clock=28, time=2015-05-26 11:02:28.995]
org notification: Time [clock=28, time=2015-05-26 11:02:28.995]
org notification: Time [clock=28, time=2015-05-26 11:02:28.995]
org notification: Time [clock=11, time=2015-05-26 11:02:29.174]
org notification: Time [clock=11, time=2015-05-26 11:02:29.174]
org notification: Time [clock=11, time=2015-05-26 11:02:29.174]
org notification: Time [clock=11, time=2015-05-26 11:02:29.174]
org notification: Time [clock=11, time=2015-05-26 11:02:29.174]
org notification: Time [clock=19, time=2015-05-26 11:02:34.462]
org notification: Time [clock=19, time=2015-05-26 11:02:34.462]
org notification: Time [clock=19, time=2015-05-26 11:02:34.462]
org notification: Time [clock=19, time=2015-05-26 11:02:34.462]
org notification: Time [clock=19, time=2015-05-26 11:02:34.462]
org notification: Time [clock=5, time=2015-05-26 11:02:34.829]
org notification: Time [clock=5, time=2015-05-26 11:02:34.829]
org notification: Time [clock=5, time=2015-05-26 11:02:34.829]
org notification: Time [clock=5, time=2015-05-26 11:02:34.829]
org notification: Time [clock=5, time=2015-05-26 11:02:34.829]
org notification: Time [clock=32, time=2015-05-26 11:02:38.705]
org notification: Time [clock=32, time=2015-05-26 11:02:38.705]
org notification: Time [clock=32, time=2015-05-26 11:02:38.705]
org notification: Time [clock=32, time=2015-05-26 11:02:38.705]
org notification: Time [clock=32, time=2015-05-26 11:02:38.705]
org notification: Time [clock=29, time=2015-05-26 11:02:38.998]
org notification: Time [clock=29, time=2015-05-26 11:02:38.998]
org notification: Time [clock=29, time=2015-05-26 11:02:38.998]
org notification: Time [clock=29, time=2015-05-26 11:02:38.998]
org notification: Time [clock=29, time=2015-05-26 11:02:38.998]
org notification: Time [clock=12, time=2015-05-26 11:02:39.177]
org notification: Time [clock=12, time=2015-05-26 11:02:39.177]
org notification: Time [clock=12, time=2015-05-26 11:02:39.177]
org notification: Time [clock=12, time=2015-05-26 11:02:39.177]
org notification: Time [clock=12, time=2015-05-26 11:02:39.177]
