-------------------------last log tuples start--------------------------------
Time [clock=108, time=2015-05-28 12:34:28.928]
org notification: Time [clock=108, time=2015-05-28 12:34:28.928]
org notification: Time [clock=108, time=2015-05-28 12:34:28.928]
Time [clock=26, time=2015-05-28 12:34:23.856]
org notification: Time [clock=108, time=2015-05-28 12:34:28.928]
org notification: Time [clock=108, time=2015-05-28 12:34:28.928]
org notification: Time [clock=108, time=2015-05-28 12:34:28.928]
org notification: Time [clock=108, time=2015-05-28 12:34:28.928]
org notification: Time [clock=108, time=2015-05-28 12:34:28.928]
org notification: Time [clock=108, time=2015-05-28 12:34:28.928]
org notification: Time [clock=26, time=2015-05-28 12:34:23.856]
org notification: Time [clock=108, time=2015-05-28 12:34:28.928]
org notification: Time [clock=26, time=2015-05-28 12:34:23.856]
org notification: Time [clock=108, time=2015-05-28 12:34:28.928]
org notification: Time [clock=108, time=2015-05-28 12:34:28.928]
org notification: Time [clock=26, time=2015-05-28 12:34:23.856]
org notification: Time [clock=26, time=2015-05-28 12:34:23.856]
org notification: Time [clock=26, time=2015-05-28 12:34:23.856]
org notification: Time [clock=26, time=2015-05-28 12:34:23.856]
org notification: Time [clock=26, time=2015-05-28 12:34:23.856]
org notification: Time [clock=26, time=2015-05-28 12:34:23.856]
org notification: Time [clock=26, time=2015-05-28 12:34:23.856]
org notification: Time [clock=26, time=2015-05-28 12:34:23.856]
org notification: Time [clock=26, time=2015-05-28 12:34:23.856]
Time [clock=130, time=2015-05-28 12:34:28.559]
org notification: Time [clock=130, time=2015-05-28 12:34:28.559]
org notification: Time [clock=130, time=2015-05-28 12:34:28.559]
org notification: Time [clock=130, time=2015-05-28 12:34:28.559]
org notification: Time [clock=130, time=2015-05-28 12:34:28.559]
org notification: Time [clock=130, time=2015-05-28 12:34:28.559]
org notification: Time [clock=130, time=2015-05-28 12:34:28.559]
org notification: Time [clock=130, time=2015-05-28 12:34:28.559]
org notification: Time [clock=130, time=2015-05-28 12:34:28.559]
org notification: Time [clock=130, time=2015-05-28 12:34:28.559]
org notification: Time [clock=130, time=2015-05-28 12:34:28.559]
org notification: Time [clock=130, time=2015-05-28 12:34:28.559]
Time [clock=129, time=2015-05-28 12:34:18.556]
org notification: Time [clock=129, time=2015-05-28 12:34:18.556]
org notification: Time [clock=129, time=2015-05-28 12:34:18.556]
org notification: Time [clock=129, time=2015-05-28 12:34:18.556]
org notification: Time [clock=129, time=2015-05-28 12:34:18.556]
org notification: Time [clock=129, time=2015-05-28 12:34:18.556]
org notification: Time [clock=129, time=2015-05-28 12:34:18.556]
org notification: Time [clock=129, time=2015-05-28 12:34:18.556]
org notification: Time [clock=129, time=2015-05-28 12:34:18.556]
org notification: Time [clock=129, time=2015-05-28 12:34:18.556]
org notification: Time [clock=129, time=2015-05-28 12:34:18.556]
org notification: Time [clock=129, time=2015-05-28 12:34:18.556]
Time [clock=132, time=2015-05-28 12:34:27.82]
org notification: Time [clock=132, time=2015-05-28 12:34:27.82]
org notification: Time [clock=132, time=2015-05-28 12:34:27.82]
org notification: Time [clock=132, time=2015-05-28 12:34:27.82]
org notification: Time [clock=132, time=2015-05-28 12:34:27.82]
org notification: Time [clock=132, time=2015-05-28 12:34:27.82]
org notification: Time [clock=132, time=2015-05-28 12:34:27.82]
org notification: Time [clock=132, time=2015-05-28 12:34:27.82]
org notification: Time [clock=132, time=2015-05-28 12:34:27.82]
org notification: Time [clock=132, time=2015-05-28 12:34:27.82]
org notification: Time [clock=132, time=2015-05-28 12:34:27.82]
org notification: Time [clock=132, time=2015-05-28 12:34:27.82]
org notification: Time [clock=107, time=2015-05-28 12:34:18.926]
org notification: Time [clock=107, time=2015-05-28 12:34:18.926]
Time [clock=107, time=2015-05-28 12:34:18.926]
org notification: Time [clock=107, time=2015-05-28 12:34:18.926]
org notification: Time [clock=107, time=2015-05-28 12:34:18.926]
org notification: Time [clock=107, time=2015-05-28 12:34:18.926]
org notification: Time [clock=107, time=2015-05-28 12:34:18.926]
org notification: Time [clock=107, time=2015-05-28 12:34:18.926]
org notification: Time [clock=107, time=2015-05-28 12:34:18.926]
org notification: Time [clock=107, time=2015-05-28 12:34:18.926]
org notification: Time [clock=107, time=2015-05-28 12:34:18.926]
org notification: Time [clock=107, time=2015-05-28 12:34:18.926]
org notification: Time [clock=125, time=2015-05-28 12:34:25.575]
Time [clock=125, time=2015-05-28 12:34:25.575]
org notification: Time [clock=125, time=2015-05-28 12:34:25.575]
org notification: Time [clock=125, time=2015-05-28 12:34:25.575]
org notification: Time [clock=125, time=2015-05-28 12:34:25.575]
org notification: Time [clock=125, time=2015-05-28 12:34:25.575]
org notification: Time [clock=125, time=2015-05-28 12:34:25.575]
org notification: Time [clock=125, time=2015-05-28 12:34:25.575]
org notification: Time [clock=125, time=2015-05-28 12:34:25.575]
org notification: Time [clock=125, time=2015-05-28 12:34:25.575]
org notification: Time [clock=125, time=2015-05-28 12:34:25.575]
org notification: Time [clock=125, time=2015-05-28 12:34:25.575]
org notification: Time [clock=25, time=2015-05-28 12:34:13.853]
Time [clock=25, time=2015-05-28 12:34:13.853]
org notification: Time [clock=25, time=2015-05-28 12:34:13.853]
org notification: Time [clock=25, time=2015-05-28 12:34:13.853]
org notification: Time [clock=25, time=2015-05-28 12:34:13.853]
org notification: Time [clock=25, time=2015-05-28 12:34:13.853]
org notification: Time [clock=25, time=2015-05-28 12:34:13.853]
org notification: Time [clock=25, time=2015-05-28 12:34:13.853]
org notification: Time [clock=25, time=2015-05-28 12:34:13.853]
org notification: Time [clock=25, time=2015-05-28 12:34:13.853]
org notification: Time [clock=25, time=2015-05-28 12:34:13.853]
org notification: Time [clock=25, time=2015-05-28 12:34:13.853]
org notification: Time [clock=136, time=2015-05-28 12:34:12.87]
Time [clock=136, time=2015-05-28 12:34:12.87]
org notification: Time [clock=136, time=2015-05-28 12:34:12.87]
org notification: Time [clock=136, time=2015-05-28 12:34:12.87]
org notification: Time [clock=136, time=2015-05-28 12:34:12.87]
org notification: Time [clock=136, time=2015-05-28 12:34:12.87]
org notification: Time [clock=136, time=2015-05-28 12:34:12.87]
org notification: Time [clock=136, time=2015-05-28 12:34:12.87]
org notification: Time [clock=136, time=2015-05-28 12:34:12.87]
org notification: Time [clock=136, time=2015-05-28 12:34:12.87]
org notification: Time [clock=136, time=2015-05-28 12:34:12.87]
org notification: Time [clock=136, time=2015-05-28 12:34:12.87]
Time [clock=160, time=2015-05-28 12:34:14.69]
org notification: Time [clock=160, time=2015-05-28 12:34:14.69]
org notification: Time [clock=160, time=2015-05-28 12:34:14.69]
org notification: Time [clock=160, time=2015-05-28 12:34:14.69]
org notification: Time [clock=160, time=2015-05-28 12:34:14.69]
org notification: Time [clock=160, time=2015-05-28 12:34:14.69]
org notification: Time [clock=160, time=2015-05-28 12:34:14.69]
org notification: Time [clock=160, time=2015-05-28 12:34:14.69]
org notification: Time [clock=160, time=2015-05-28 12:34:14.69]
org notification: Time [clock=160, time=2015-05-28 12:34:14.69]
