-------------------------last log tuples start--------------------------------
Time [clock=160, time=2015-05-28 13:34:39.23]
org notification: Time [clock=160, time=2015-05-28 13:34:39.23]
org notification: Time [clock=160, time=2015-05-28 13:34:39.23]
org notification: Time [clock=160, time=2015-05-28 13:34:39.23]
org notification: Time [clock=160, time=2015-05-28 13:34:39.23]
org notification: Time [clock=160, time=2015-05-28 13:34:39.23]
org notification: Time [clock=160, time=2015-05-28 13:34:39.23]
org notification: Time [clock=160, time=2015-05-28 13:34:39.23]
org notification: Time [clock=160, time=2015-05-28 13:34:39.23]
org notification: Time [clock=160, time=2015-05-28 13:34:39.23]
org notification: Time [clock=160, time=2015-05-28 13:34:39.23]
org notification: Time [clock=160, time=2015-05-28 13:34:39.23]
org notification: Time [clock=160, time=2015-05-28 13:34:39.23]
org notification: Time [clock=160, time=2015-05-28 13:34:39.23]
org notification: Time [clock=160, time=2015-05-28 13:34:39.23]
Time [clock=271, time=2015-05-28 13:34:59.243]
org notification: Time [clock=271, time=2015-05-28 13:34:59.243]
org notification: Time [clock=271, time=2015-05-28 13:34:59.243]
org notification: Time [clock=271, time=2015-05-28 13:34:59.243]
org notification: Time [clock=271, time=2015-05-28 13:34:59.243]
org notification: Time [clock=271, time=2015-05-28 13:34:59.243]
org notification: Time [clock=271, time=2015-05-28 13:34:59.243]
org notification: Time [clock=271, time=2015-05-28 13:34:59.243]
org notification: Time [clock=271, time=2015-05-28 13:34:59.243]
org notification: Time [clock=271, time=2015-05-28 13:34:59.243]
org notification: Time [clock=271, time=2015-05-28 13:34:59.243]
org notification: Time [clock=271, time=2015-05-28 13:34:59.243]
org notification: Time [clock=271, time=2015-05-28 13:34:59.243]
org notification: Time [clock=271, time=2015-05-28 13:34:59.243]
org notification: Time [clock=271, time=2015-05-28 13:34:59.243]
Time [clock=280, time=2015-05-28 13:34:29.235]
org notification: Time [clock=280, time=2015-05-28 13:34:29.235]
org notification: Time [clock=280, time=2015-05-28 13:34:29.235]
org notification: Time [clock=280, time=2015-05-28 13:34:29.235]
org notification: Time [clock=280, time=2015-05-28 13:34:29.235]
org notification: Time [clock=280, time=2015-05-28 13:34:29.235]
org notification: Time [clock=280, time=2015-05-28 13:34:29.235]
