-------------------------last log tuples start--------------------------------
Time [clock=15, time=2015-05-28 12:12:19.053]
org notification: Time [clock=13, time=2015-05-28 12:11:59.047]
Time [clock=26, time=2015-05-28 12:11:54.286]
org notification: Time [clock=26, time=2015-05-28 12:11:54.286]
org notification: Time [clock=26, time=2015-05-28 12:11:54.286]
org notification: Time [clock=26, time=2015-05-28 12:11:54.286]
org notification: Time [clock=26, time=2015-05-28 12:11:54.286]
Time [clock=14, time=2015-05-28 12:12:09.05]
org notification: Time [clock=14, time=2015-05-28 12:12:09.05]
org notification: Time [clock=14, time=2015-05-28 12:12:09.05]
org notification: Time [clock=14, time=2015-05-28 12:12:09.05]
org notification: Time [clock=14, time=2015-05-28 12:12:09.05]
Time [clock=2, time=2015-05-28 12:11:52.498]
org notification: Time [clock=2, time=2015-05-28 12:11:52.498]
org notification: Time [clock=2, time=2015-05-28 12:11:52.498]
org notification: Time [clock=2, time=2015-05-28 12:11:52.498]
org notification: Time [clock=2, time=2015-05-28 12:11:52.498]
Time [clock=1, time=2015-05-28 12:12:00.301]
org notification: Time [clock=1, time=2015-05-28 12:12:00.301]
org notification: Time [clock=1, time=2015-05-28 12:12:00.301]
org notification: Time [clock=1, time=2015-05-28 12:12:00.301]
org notification: Time [clock=1, time=2015-05-28 12:12:00.301]
Time [clock=27, time=2015-05-28 12:12:04.289]
org notification: Time [clock=27, time=2015-05-28 12:12:04.289]
org notification: Time [clock=27, time=2015-05-28 12:12:04.289]
org notification: Time [clock=27, time=2015-05-28 12:12:04.289]
org notification: Time [clock=27, time=2015-05-28 12:12:04.289]
Time [clock=2, time=2015-05-28 12:12:10.303]
org notification: Time [clock=2, time=2015-05-28 12:12:10.303]
org notification: Time [clock=2, time=2015-05-28 12:12:10.303]
org notification: Time [clock=2, time=2015-05-28 12:12:10.303]
org notification: Time [clock=2, time=2015-05-28 12:12:10.303]
-------------------------last log tuples end----------------------------------
org notification: Time [clock=16, time=2015-05-28 12:12:29.056]
org notification: Time [clock=16, time=2015-05-28 12:12:29.056]
org notification: Time [clock=16, time=2015-05-28 12:12:29.056]
org notification: Time [clock=16, time=2015-05-28 12:12:29.056]
org notification: Time [clock=16, time=2015-05-28 12:12:29.056]
org notification: Time [clock=4, time=2015-05-28 12:12:30.308]
org notification: Time [clock=4, time=2015-05-28 12:12:30.308]
org notification: Time [clock=4, time=2015-05-28 12:12:30.308]
org notification: Time [clock=4, time=2015-05-28 12:12:30.308]
org notification: Time [clock=4, time=2015-05-28 12:12:30.308]
org notification: Time [clock=6, time=2015-05-28 12:12:32.511]
org notification: Time [clock=6, time=2015-05-28 12:12:32.511]
org notification: Time [clock=6, time=2015-05-28 12:12:32.511]
org notification: Time [clock=6, time=2015-05-28 12:12:32.511]
org notification: Time [clock=6, time=2015-05-28 12:12:32.511]
org notification: Time [clock=30, time=2015-05-28 12:12:34.299]
org notification: Time [clock=30, time=2015-05-28 12:12:34.299]
org notification: Time [clock=30, time=2015-05-28 12:12:34.299]
org notification: Time [clock=30, time=2015-05-28 12:12:34.299]
org notification: Time [clock=30, time=2015-05-28 12:12:34.299]
org notification: Time [clock=1, time=2015-05-28 12:12:37.462]
org notification: Time [clock=1, time=2015-05-28 12:12:37.462]
org notification: Time [clock=1, time=2015-05-28 12:12:37.462]
org notification: Time [clock=1, time=2015-05-28 12:12:37.462]
org notification: Time [clock=1, time=2015-05-28 12:12:37.462]
org notification: Time [clock=17, time=2015-05-28 12:12:39.059]
org notification: Time [clock=17, time=2015-05-28 12:12:39.059]
org notification: Time [clock=17, time=2015-05-28 12:12:39.059]
org notification: Time [clock=17, time=2015-05-28 12:12:39.059]
org notification: Time [clock=17, time=2015-05-28 12:12:39.059]
org notification: Time [clock=5, time=2015-05-28 12:12:40.311]
org notification: Time [clock=5, time=2015-05-28 12:12:40.311]
org notification: Time [clock=5, time=2015-05-28 12:12:40.311]
org notification: Time [clock=5, time=2015-05-28 12:12:40.311]
org notification: Time [clock=5, time=2015-05-28 12:12:40.311]
org notification: Time [clock=7, time=2015-05-28 12:12:42.513]
org notification: Time [clock=7, time=2015-05-28 12:12:42.513]
org notification: Time [clock=7, time=2015-05-28 12:12:42.513]
org notification: Time [clock=7, time=2015-05-28 12:12:42.513]
org notification: Time [clock=7, time=2015-05-28 12:12:42.513]
org notification: Time [clock=31, time=2015-05-28 12:12:44.301]
org notification: Time [clock=31, time=2015-05-28 12:12:44.301]
org notification: Time [clock=31, time=2015-05-28 12:12:44.301]
org notification: Time [clock=31, time=2015-05-28 12:12:44.301]
org notification: Time [clock=31, time=2015-05-28 12:12:44.301]
org notification: Time [clock=2, time=2015-05-28 12:12:47.465]
org notification: Time [clock=2, time=2015-05-28 12:12:47.465]
org notification: Time [clock=2, time=2015-05-28 12:12:47.465]
org notification: Time [clock=2, time=2015-05-28 12:12:47.465]
org notification: Time [clock=2, time=2015-05-28 12:12:47.465]
