-------------------------last log tuples start--------------------------------
Time [clock=2, time=2015-05-26 10:57:38.607]
Time [clock=1, time=2015-05-26 10:57:28.554]
-------------------------last log tuples end----------------------------------
org notification: Time [clock=1, time=2015-05-26 10:57:28.554]
org notification: Time [clock=3, time=2015-05-26 10:57:48.609]
org notification: Time [clock=2, time=2015-05-26 10:57:38.607]
org notification: Time [clock=2, time=2015-05-26 10:57:38.607]
org notification: Time [clock=1, time=2015-05-26 10:57:28.554]
org notification: Time [clock=3, time=2015-05-26 10:57:48.609]
org notification: Time [clock=4, time=2015-05-26 10:57:58.612]
org notification: Time [clock=4, time=2015-05-26 10:57:58.612]
org notification: Time [clock=1, time=2015-05-26 10:57:58.916]
org notification: Time [clock=1, time=2015-05-26 10:57:58.916]
org notification: Time [clock=5, time=2015-05-26 10:58:08.615]
org notification: Time [clock=5, time=2015-05-26 10:58:08.615]
org notification: Time [clock=2, time=2015-05-26 10:58:08.919]
org notification: Time [clock=2, time=2015-05-26 10:58:08.919]
org notification: Time [clock=6, time=2015-05-26 10:58:18.618]
org notification: Time [clock=6, time=2015-05-26 10:58:18.618]
org notification: Time [clock=3, time=2015-05-26 10:58:18.922]
org notification: Time [clock=3, time=2015-05-26 10:58:18.922]
org notification: Time [clock=7, time=2015-05-26 10:58:28.621]
org notification: Time [clock=7, time=2015-05-26 10:58:28.621]
org notification: Time [clock=4, time=2015-05-26 10:58:28.926]
org notification: Time [clock=4, time=2015-05-26 10:58:28.926]
org notification: Time [clock=8, time=2015-05-26 10:58:38.624]
org notification: Time [clock=8, time=2015-05-26 10:58:38.624]
org notification: Time [clock=5, time=2015-05-26 10:58:38.929]
org notification: Time [clock=5, time=2015-05-26 10:58:38.929]
org notification: Time [clock=9, time=2015-05-26 10:58:48.628]
org notification: Time [clock=9, time=2015-05-26 10:58:48.628]
org notification: Time [clock=6, time=2015-05-26 10:58:48.933]
org notification: Time [clock=6, time=2015-05-26 10:58:48.933]
org notification: Time [clock=10, time=2015-05-26 10:58:58.632]
org notification: Time [clock=10, time=2015-05-26 10:58:58.632]
org notification: Time [clock=7, time=2015-05-26 10:58:58.937]
org notification: Time [clock=7, time=2015-05-26 10:58:58.937]
org notification: Time [clock=11, time=2015-05-26 10:59:08.637]
org notification: Time [clock=11, time=2015-05-26 10:59:08.637]
org notification: Time [clock=8, time=2015-05-26 10:59:08.939]
org notification: Time [clock=8, time=2015-05-26 10:59:08.939]
org notification: Time [clock=12, time=2015-05-26 10:59:18.64]
org notification: Time [clock=12, time=2015-05-26 10:59:18.64]
org notification: Time [clock=9, time=2015-05-26 10:59:18.942]
org notification: Time [clock=9, time=2015-05-26 10:59:18.942]
