-------------------------last log tuples start--------------------------------
Time [clock=67, time=2015-05-28 12:27:38.824]
org notification: Time [clock=67, time=2015-05-28 12:27:38.824]
org notification: Time [clock=67, time=2015-05-28 12:27:38.824]
org notification: Time [clock=67, time=2015-05-28 12:27:38.824]
org notification: Time [clock=67, time=2015-05-28 12:27:38.824]
org notification: Time [clock=67, time=2015-05-28 12:27:38.824]
org notification: Time [clock=67, time=2015-05-28 12:27:38.824]
org notification: Time [clock=67, time=2015-05-28 12:27:38.824]
org notification: Time [clock=67, time=2015-05-28 12:27:38.824]
Time [clock=91, time=2015-05-28 12:27:37.72]
org notification: Time [clock=91, time=2015-05-28 12:27:37.72]
org notification: Time [clock=91, time=2015-05-28 12:27:37.72]
org notification: Time [clock=91, time=2015-05-28 12:27:37.72]
org notification: Time [clock=91, time=2015-05-28 12:27:37.72]
org notification: Time [clock=91, time=2015-05-28 12:27:37.72]
org notification: Time [clock=91, time=2015-05-28 12:27:37.72]
org notification: Time [clock=91, time=2015-05-28 12:27:37.72]
org notification: Time [clock=91, time=2015-05-28 12:27:37.72]
Time [clock=105, time=2015-05-28 12:27:19.314]
org notification: Time [clock=105, time=2015-05-28 12:27:19.314]
org notification: Time [clock=105, time=2015-05-28 12:27:19.314]
org notification: Time [clock=105, time=2015-05-28 12:27:19.314]
org notification: Time [clock=105, time=2015-05-28 12:27:19.314]
org notification: Time [clock=105, time=2015-05-28 12:27:19.314]
org notification: Time [clock=105, time=2015-05-28 12:27:19.314]
org notification: Time [clock=105, time=2015-05-28 12:27:19.314]
org notification: Time [clock=105, time=2015-05-28 12:27:19.314]
Time [clock=97, time=2015-05-28 12:27:42.771]
org notification: Time [clock=97, time=2015-05-28 12:27:42.771]
org notification: Time [clock=97, time=2015-05-28 12:27:42.771]
org notification: Time [clock=97, time=2015-05-28 12:27:42.771]
org notification: Time [clock=97, time=2015-05-28 12:27:42.771]
org notification: Time [clock=97, time=2015-05-28 12:27:42.771]
org notification: Time [clock=97, time=2015-05-28 12:27:42.771]
org notification: Time [clock=97, time=2015-05-28 12:27:42.771]
org notification: Time [clock=97, time=2015-05-28 12:27:42.771]
Time [clock=66, time=2015-05-28 12:27:28.822]
org notification: Time [clock=66, time=2015-05-28 12:27:28.822]
org notification: Time [clock=66, time=2015-05-28 12:27:28.822]
